id,glo_food_type_id,name ,for_loss,for_maintain,size,cuisine,quantity,calarie,serving,weight,totaldietaryfibre,fat,protein,carbohydrates,carb_type,glycemic_index,carb_perc,fat_perc,protein_perc,cholestrol,sodium,calcium,iron,sugar,vitaminc,insolubledietaryfibre,insolublefibre,solubledietaryfibre,totaldietaryfibrebackup,totalmonounsaturatedfattyacids,totalpolyunsaturatedfattyacids,totalsaturatedfattyacids,totalsaturatedfattyacidsbackup,totaltransfat,high_on_which_macronutrient,raw,dish,m1,m2,m3,m4,m5_loss,m5_gain,m5_stable,summer,winter,autumn,dessert,snaks,nuts,drink,salad,yogurt,solid_meal,fruit,pulses,non_veg_gravy_items,grains_cereals,vegetable,dairy,poultary,seafood,pork,meat,lamb_mutton,beef,other_meat,egg,pulse,cereal_grains,wheat,fruits,vegetables,oils_and_fats,sugars,nut,diabetes,hyper_tension,osteoporosis,lactose_intolerance,gluten_intolerance,anaemia,hypothyroidism,pcod,reciepe,image_name,status_id
1048,0,Sauteed Prawn With Vegetables,0,0,Piece,Generic,1,95.08,1,150,2.07,5.41,6.5,5.47,0,0,0,0,0,33.77,461.3,118.23,2.07,0,17.15,0,0,0,0,3.75,0.52,0.79,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1479215723_1209.jpg,1
1049,0,Sauteed Salmon,1,0,Piece,Generic,1,158.96,1,85,0.1,7.71,20.77,0.34,0,0,0,0,0,51.58,109.39,12.84,0.45,0,0.18,0,0,0,0,3.43,2.14,1.47,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,,1479215732_1210.jpg,1
1050,0,Sauteed Brocolli,1,0,Katori,Generic,1,87.52,1,40,0.15,6.14,7.46,0.08,0,0,0,0,0,18.49,277.66,4.49,0.18,0,0,0,0,0,0,3.75,1.1,1.03,0,0.01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,,1479215749_1211.jpg,1
1051,0,Sauteed Spinach,1,0,Katori,Generic,1,74.6,1,110,2.99,5.53,2.21,4.02,0,0,0,0,0,0,277.54,79.37,1.32,10.91,28.31,0,0,0,0,3.55,0.48,0.78,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,,1771.jpg,1
1052,0,Sauteed Vegetables,1,0,Katori,Generic,1,69.08,1,100,3.11,3.21,2.24,8.26,0,0,0,0,0,0,544.46,31.03,0.56,0,16.86,0,0,0,0,2.33,0.32,0.53,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,,1772.jpg,1
1053,0,Scrambled Egg,1,0,Katori,Generic,1,173.48,1,75,0.3,15.6,7.5,1.13,0,0,0,0,0,213.23,872.03,62.03,1.2,0,7.13,0,0,0,0.23,2.1,0.3,7.5,3.83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,,1773.jpg,1
1054,0,Veg Seekh Kabab,1,0,Pieces,Generic,2,194.8,1,100,2.9,11.1,4.4,19.4,0,0,0,0,0,2,437.2,77,1.2,0,10.7,0,0,0,1.6,0.1,0.1,7.2,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,,1774.jpg,1
1055,0,Seethaphal,1,0,Cup,Generic,1,104,1,100,5.5,0.4,1.6,23.5,0,0,0,0,0,0,0,17,4.3,0,37,0,0,0,5.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,,1479233069_1217.jpg,1
1056,0,Sev,0,0,Cup,Generic,1,546.81,1,110,8.91,31.24,18.15,46.97,0,0,0,0,0,0,657.8,66.99,3.63,0,0.33,0,0,0,7.26,1.1,2.2,20.68,0.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,,1777.jpg,1
1057,0,Skiimmed Milk Porridge,1,0,Katori,Generic,1,56.79,1,100,0.93,0.2,3.17,10.63,0,0,0,0,0,1.83,1.28,112.9,0.58,0,0.91,0,0,0,0,0,0,0.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,,1479233079_1219.jpg,1
1058,0,Skim Milk Custard,1,0,Katori,Generic,1,101.85,1,150,0.39,0.3,2.58,22.4,0,0,0,0,0,1.75,3.66,109.93,0.33,0,0.88,0,0,0,0,0.05,0.09,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,,1779.jpg,1
1059,0,Sliced And Roasted Brinjal,1,0,Pieces,Generic,4,10.94,1,40,2.68,0.16,0.6,1.94,0,0,0,0,0,0,240.3,10.25,0.19,0,5.09,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,,1780.jpg,1
1060,0,Soaked Almond,1,0,Pieces,Generic,5,32.75,1,5,0.61,2.95,1.04,0.53,0,0,0,0,0,0,0,11.5,0.25,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,,1781.jpg,1
1061,0,Sooji Cutlets,1,0,Pieces,Generic,2,164.68,1,50,0.64,11.19,3.66,11.34,0,0,0,0,0,5.65,51.08,59.36,0.36,0,0.51,0,0,0,0,0,0,7.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,,1782.jpg,1
1062,0,Vegetable Soup,1,0,Bowl,Generic,1,89.4,1,200,2.6,4.4,1.6,11,0,0,0,0,0,10.8,635.8,70.2,1,0,34,0,0,0,2.6,1,0.2,2.6,2.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,,1483774684_1062.jpg,1
1063,0,Soya Aloo Tikki,1,0,Pieces,Generic,2,87.67,1,100,0.9,2.6,3.36,12.8,0,0,0,0,0,0,438.26,31.72,1.29,0,9.82,0,0,0,0,0,0,2.19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,,1785.jpg,1
1064,0,Soya And Wheat Chapati,1,0,Pieces,Generic,2,463.71,1,70,20.22,12.72,33.17,54.17,0,0,0,0,0,0,935.2,70.58,3.68,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,,1479233095_1227.jpg,1
1065,0,Soya And Vegetable Daliya,1,0,Katori,Generic,1,606.68,1,150,13.56,27.81,47.11,51.64,0,0,0,0,0,0,19.1,279.7,8.86,0,0,0,0,0,0,6.12,15.64,4.03,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,,1787.jpg,1
1066,\N,Soya Bean Chana Aloo Prantha,1,0,Piece,Generic,1,231.11,1,125,5.19,9.08,12.01,26.53,0,0,0,0,0,0,942.77,63.81,2.61,0,6.47,0,0,0,0,1.2,2.9,3.84,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,,1483690084_1066.jpg,1
1067,\N,Soya Bean Chana Aloo Prantha,1,0,Pieces,Generic,2,462.22,1,250,10.37,18.15,24.01,53.05,0,0,0,0,0,0,1885.54,212.56,9.74,0.07,18.06,0,0,0,0,5.7,8.29,3.16,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,,1483774714_1067.jpg,1
1068,0,Soya Bean Fry Sabji,1,0,Katori,Generic,1,164.11,1,120,5.15,8.98,11.23,11.88,0,0,0,0,0,0,816.89,102.03,4.67,0.03,8.67,0,0,0,0,2.74,3.98,1.52,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1790.jpg,1
1069,0,Soya Bean Paratha,0,0,Pieces,Generic,2,361.71,1,160,10.86,9.79,16.82,53.35,0,0,0,0,0,0,348.37,100.64,6.2,0,2.03,0,0,0,0,1.62,5.35,1.36,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,,1791.jpg,1
1070,0,Soya Bean Paratha,0,0,Piece,Generic,1,180.85,1,80,5.43,4.89,8.41,26.68,0,0,0,0,0,0,174.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,,1791.jpg,1
1071,0,Soya Bean Poha,1,0,Katori,Generic,1,155.18,1,100,2.3,5.64,5.24,21.73,0,0,0,0,0,0,849.14,56.54,5.85,0,1.1,0,0,0,0,1.98,1.9,0.97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1792.jpg,1
1072,0,Soya Bhurji,1,0,Katori,Generic,1,319.02,1,150,7.67,6.71,32.88,33.79,0,0,0,0,0,0,1993.49,303.97,11.17,0,18.28,0,0,0,0,0.21,0.52,3.33,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1794.jpg,1
1073,0,Soya Biryani,1,0,Katori,Combination,1,212.15,1,250,4.2,4.15,6.76,37.09,0,0,0,0,0,7.43,316.64,78.7,2.13,0.04,15.39,0,0,0,0,0.04,0.11,1.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1795.jpg,1
1074,0,Soya Chaap,0,0,Piece,Generic,1,235.73,1,100,1.68,3.47,30.49,20.79,0,0,0,0,0,0,141.93,332.24,12.24,0,15.79,0,0,0,0,0.01,0.04,2.61,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,1796.jpg,1
1075,0,Soya Chana Dal Tikki (Less Oil ),1,0,Pieces,Generic,2,424.92,1,100,19.43,18.06,33.29,32.3,0,0,0,0,0,0,737.42,172.88,8.29,0.06,2.01,0,0,0,0,1.64,1.46,2.62,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,1483774753_1075.jpg,1
1076,0,Soya Chunks With Vegetables,1,0,Katori,Generic,1,102.18,1,150,2.08,4.18,8.17,8.32,0,0,0,0,0,0,1025.44,93.63,3.31,0.03,16.05,0,0,0,0,0.92,2.32,0.65,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1801.jpg,1
1077,0,Soya Cutlet,1,0,Pieces,Generic,2,144.05,1,60,1.33,6.2,4.61,17.31,0,0,0,0,0,0,190.08,57.87,1.76,0,5.88,0,0,0,0,0.15,0.31,4.81,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,1802.jpg,1
1078,0,Soya Daliya,1,0,Katori,Generic,1,81.4,1,150,3.06,1.27,3.48,14.14,0,0,0,0,0,0,405.26,31.9,1.34,0.01,9.66,0,0,0,0,0.01,0.02,0.72,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,,1803.jpg,1
1079,\N,Soya Dosa with Chutney,1,0,Piece,Generic,1,73.53,1,40,1.13,1.76,2.77,11.62,0,0,0,0,0,0,273.43,15.97,0.43,0,0.59,0,0,0,0,0.15,0.32,1.01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1483774784_1079.jpg,1
1080,0,Soya Katori,1,0,Katori,Generic,1,108.53,1,25,1.13,3.8,2.32,16.28,0,0,0,0,0,0,277.5,37.05,0.97,1.17,10.55,0,0,0,0,1067.5,922.5,1477.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,1805.jpg,1
1081,0,Soya Malai Chaap,0,0,Katori,Generic,1,317.56,1,150,1.87,3.99,43.02,27.61,0,0,0,0,0,3.84,389.1,465.01,17,0.03,10.24,0,0,0,0,0.29,0.13,2.58,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1479233225_1247.jpg,1
1082,0,Soya Matar ki Sabzi,1,0,Katori,Generic,1,117.96,1,150,6.98,4.84,7.22,11.7,0,0,0,0,0,0,1002.24,64.64,2.58,0,15.11,0,0,0,6.97,0.02,0.05,2.57,0.02,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1812.jpg,1
1083,0,Soya Nuggets Sauteed In Olive Oil,1,0,Katori,Generic,1,49.14,1,100,0.67,2.84,3.02,2.99,0,0,0,0,0,0,237.89,42.52,1.31,0,4.09,0,0,0,0,2,0.28,0.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1813.jpg,1
1084,0,Soya Oats Vegetable Cutlets,1,0,Pieces,Generic,2,180.64,1,60,1.29,12.56,4.1,12.87,0,0,0,0,0,0,213.36,45.11,1.55,0,7.02,0,0,0,0,0.12,0.18,10.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,1815.jpg,1
1085,0,Soya Palak,1,0,Katori,Generic,1,115.7,1,150,3.32,4.43,9.52,9.4,0,0,0,0,0,0,676.29,163.3,4.33,0.02,35.71,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1816.jpg,1
1086,0,Soya Paneer Matar Subji,1,0,Katori,Generic,1,317.07,1,150,4.59,15.59,26.15,19.5,0,0,0,0,0,3.42,1754.8,293.61,10.19,0,3.01,0,0,0,0,0.21,0.49,8.92,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1817.jpg,1
1087,0,Soya Roti,1,0,Pieces,Generic,2,190.53,1,120,5.98,0.95,6.76,38.78,0,0,0,0,0,0,591.27,29.13,2.74,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,,1818.jpg,1
1088,0,Soya Upma,1,0,Katori,Generic,1,88.13,1,130,2.16,2,7.44,10.04,0,0,0,0,0,0,445.63,110.94,3.39,0,35.86,0,0,0,0,0,0,1.51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,1819.jpg,1
1089,0,Soya Yogurt,1,0,Katori,Generic,1,49.5,1,150,0,2.7,4.95,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,,1820.jpg,1
1090,0,Soya1: Chana1: Wheat1: Chappati,1,0,Pieces,Generic,3,164.58,1,60,6.31,3.97,11.03,21.03,0,0,0,0,0,0,159.61,41.68,2.17,1.54,0,0,0,0,0,0.22,0.42,0.56,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,,1821.jpg,1
1091,0,Soyabean Beetroot Chapati,1,0,Pieces,Generic,2,165,1,100,5.08,3.86,9.07,24.69,0,0,0,0,0,0,714.4,51.91,2.55,0,2.69,0,0,0,0,0.76,1.94,0.61,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,,1479234568_1258.jpg,1
1092,0,Soyabean Chana Roti,1,0,Pieces,Generic,2,205.8,1,100,5.1,6.84,14.23,23.25,0,0,0,0,0,0,21.25,64.25,2.81,0,0,0,0,0,0,1.52,3.66,0.92,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,1823.jpg,1
1093,0,Soyabean Daal,1,0,Katori,Generic,1,156.3,1,140,6.91,8.07,11.46,9.53,0,0,0,0,0,0,783.75,87.36,3.27,0.03,8.77,0,0,0,0,1.2,1.07,1.35,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1824.jpg,1
1094,0,Soyabean Keema,1,0,Katori,Generic,1,101.42,1,150,2.21,3.58,7.39,9.9,0,0,0,0,0,0,284.83,115.2,3.38,0.05,18.56,0,0,0,0,0.02,0.05,2.71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1825.jpg,1
1095,\N,Soyabean Masala Dosa with Chutney,1,0,Piece,Generic,1,241.92,1,150,7.63,13.95,12.39,16.93,0,0,0,0,0,0,425.23,90.5,3.1,0,3.63,0,0,0,0,0.31,1.09,7.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1483775144_1095.jpg,1
1096,0,Soyabean Soup,1,0,Katori,Generic,1,98.21,1,200,3.83,4.44,7.56,8.7,0,0,0,0,0,0,293.93,70.36,2.46,0,4.06,0,0,0,0,1,2.46,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,1828.jpg,1
1097,0,Soybean Flour And Besan Ladoo,1,0,Piece,Generic,1,111.09,1,25,1.35,4.06,3.75,15.22,0,0,0,0,0,5.05,5.32,18.2,0.75,0,0,0,0,0,0,0.39,0.94,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,,1479234601_1265.jpg,1
1098,0,Spicy Masala Chicken,1,0,Piece,Generic,1,150.9,1,100,0.2,3.8,25,4.3,0,0,0,0,0,85.9,207.4,31.9,0.1,0,8.9,0,0,0,0.2,0,0,6.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,1844.jpg,1
1099,0,Spicy Aloo Daliya,1,0,Katori,Generic,1,165.3,1,150,1.65,4.5,21.15,10.05,0,0,0,0,0,123,389.55,48,1.5,0,20.7,0,0,0,1.65,0,0,8.25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,1845.jpg,1
1100,0,Spinach And Cheese Rolls,1,0,Piece,Generic,1,77.79,1,60,0.9,4.04,4.96,5.44,0,0,0,0,0,27.14,90.06,104.81,0.47,2.29,6.69,0,0,0,0,0.93,0.09,2.24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,1850.jpg,1
1101,0,Spinach Apple Smoothie,1,0,Glass,Generic,1,115.96,1,250,4.99,2.09,1.38,23.44,0,0,0,0,0,0,39.23,55.86,1.23,1.6,9.14,0,0,0,0,0.11,1.16,0.2,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,,1851.jpg,1
1102,0,Spinach Carrot Banana Smoothie,1,0,Glass,Generic,1,166.35,1,250,2.31,2.76,3.74,31.81,0,0,0,0,0,9.86,71.72,134.16,0.76,1.8,8.68,0,0,0,0,0.68,0.07,1.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,,1479234786_1271.jpg,1
1103,0,Spinach Corn Cheese Sandwich,1,0,Piece,Generic,1,158.32,1,80,4.55,3.65,6.07,25.92,0,0,0,0,0,8.69,411.08,86.7,0.94,0.66,5.34,0,0,0,0,0.72,0.17,0.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,,1853.jpg,1
1104,0,Spinach Corn Tomato Salad,1,0,Bowl,Generic,1,92.06,1,85,1.49,7.28,1.36,6.13,0,0,0,0,0,0,161.15,31.39,0.68,1.24,13.35,0,0,0,0,5.06,0.81,1.03,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,,1854.jpg,1
1105,0,Spinach Cucumber And Kiwi Juice,1,0,Glass,Generic,1,75.27,1,250,6.77,0.83,2.26,15.84,0,0,0,0,0,0,40.71,70.7,1.51,4.69,92.91,0,0,0,0,0.04,0.22,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,,1855.jpg,1
1106,0,Spinach Cucumber Ginger Lemon Honey Juice,1,0,Glass,Generic,1,78.27,1,250,4.2,0.93,2.78,14.77,0,0,0,0,0,0,58.84,89.77,1.69,10.01,33.15,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,,1856.jpg,1
1107,0,Spinach Dhokla,1,0,Pieces,Generic,2,78.67,1,70,2.04,1.85,4.11,11.24,0,0,0,0,0,1.54,292.77,30.26,0.41,2.42,2.85,0,0,0,0,0.19,0.37,0.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1857.jpg,1
1108,0,Spinach Egg Sandwich,1,0,Piece,Generic,1,86.41,1,50,1.25,5.38,4.34,5.7,0,0,0,0,0,38.99,178.57,62.97,0.77,1.13,5.87,0,0,0,0,2.15,0.43,1.65,0,0.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,,1859.jpg,1
